User_ID,User_Name,Operation,Time,Date
1,Admin,Login,13-09-2021,01:29 AM
3,Abdur Rehman,Login,13-09-2021,01:40 AM
1,Admin,Login,13-09-2021,01:47 AM
1,Admin,Logout,13-09-2021,01:47 AM
1,Admin,Logout,13-09-2021,01:55 AM
1,Admin,Login,13-09-2021,01:55 AM
6,Test,Login,13-09-2021,02:22 AM
1,Admin,Logout,13-09-2021,02:31 AM
